7.875,-0.331,1
7.958,-0.37,1
8.042,-0.406,1
8.125,-0.44,1
8.208,-0.471,1
8.292,-0.499,1
8.375,-0.524,1
8.458,-0.546,1
8.542,-0.565,1
8.625,-0.581,1
8.708,-0.593,1
8.792,-0.602,1
8.875,-0.608,1
8.958,-0.61,1
9.042,-0.609,1
9.125,-0.604,1
9.208,-0.596,1
9.292,-0.585,1
9.375,-0.57,1
9.458,-0.552,1
9.542,-0.531,1
9.625,-0.507,1
9.708,-0.48,1
9.792,-0.45,1
9.875,-0.418,1
9.958,-0.383,1
10.042,-0.346,1
10.125,-0.307,1
10.208,-0.266,1
10.292,-0.224,1
10.375,-0.18,1
10.458,-0.135,1
10.542,-0.089,1
10.625,-0.043,1
10.708,0.004,1
10.792,0.05,1
10.875,0.096,1
10.958,0.141,1
11.042,0.185,1
11.125,0.228,1
11.208,0.27,1
11.292,0.31,1
11.375,0.348,1
11.458,0.384,1
11.542,0.418,1
11.625,0.45,1
11.708,0.479,1
11.792,0.506,1
11.875,0.53,1
11.958,0.551,1
12.042,0.569,1
12.125,0.584,1
12.208,0.596,1
12.292,0.605,1
12.375,0.611,1
12.458,0.614,1
12.542,0.613,1
12.625,0.609,1
12.708,0.602,1
12.792,0.592,1
12.875,0.579,1
12.958,0.563,1
13.042,0.544,1
13.125,0.522,1
13.208,0.498,1
13.292,0.471,1
13.375,0.442,1
13.458,0.411,1
13.542,0.378,1
13.625,0.343,1
13.708,0.306,1
13.792,0.268,1
13.875,0.229,1
13.958,0.189,1
14.042,0.148,1
14.125,0.106,1
14.208,0.064,1
14.292,0.022,1
14.375,-0.02,1
14.458,-0.062,1
14.542,-0.103,1
14.625,-0.143,1
14.708,-0.182,1
14.792,-0.22,1
14.875,-0.256,1
14.958,-0.291,1
15.042,-0.324,1
15.125,-0.355,1
15.208,-0.384,1
15.292,-0.411,1
15.375,-0.436,1
15.458,-0.458,1
15.542,-0.478,1
15.625,-0.495,1
15.708,-0.51,1
15.792,-0.522,1
15.875,-0.531,1
15.958,-0.538,1
16.042,-0.542,1
16.125,-0.544,1
16.208,-0.543,1
16.292,-0.54,1
16.375,-0.534,1
16.458,-0.526,1
16.542,-0.515,1
16.625,-0.502,1
16.708,-0.487,1
16.792,-0.47,1
16.875,-0.451,1
16.958,-0.43,1
17.042,-0.407,1
17.125,-0.382,1
17.208,-0.356,1
17.292,-0.328,1
17.375,-0.299,1
17.458,-0.269,1
17.542,-0.238,1
17.625,-0.206,1
17.708,-0.173,1
17.792,-0.14,1
17.875,-0.107,1
17.958,-0.074,1
18.042,-0.041,1
18.125,-0.009,1
18.208,0.023,1
18.292,0.054,1
18.375,0.084,1
18.458,0.113,1
18.542,0.141,1
18.625,0.168,1
18.708,0.194,1
18.792,0.218,1
18.875,0.241,1
18.958,0.262,1
19.042,0.282,1
19.125,0.3,1
19.208,0.316,1
19.292,0.331,1
19.375,0.344,1
19.458,0.355,1
19.542,0.364,1
19.625,0.371,1
19.708,0.376,1
19.792,0.379,1
19.875,0.38,1
19.958,0.379,1
20.042,0.376,1
20.125,0.371,1
20.208,0.364,1
20.292,0.355,1
20.375,0.344,1
20.458,0.331,1
20.542,0.316,1
20.625,0.299,1
20.708,0.28,1
20.792,0.259,1
20.875,0.236,1
20.958,0.211,1
21.042,0.184,1
21.125,0.155,1
21.208,0.124,1
21.292,0.091,1
21.375,0.056,1
21.458,0.019,1
21.542,-0.02,1
21.625,-0.061,1
21.708,-0.103,1
21.792,-0.146,1
21.875,-0.19,1
21.958,-0.234,1
22.042,-0.278,1
22.125,-0.322,1
22.208,-0.366,1
22.292,-0.409,1
22.375,-0.451,1
22.458,-0.492,1
22.542,-0.532,1
22.625,-0.57,1
22.708,-0.606,1
22.792,-0.64,1
22.875,-0.672,1
22.958,-0.702,1
23.042,-0.729,1
23.125,-0.754,1
23.208,-0.776,1
23.292,-0.796,1
23.375,-0.813,1
23.458,-0.827,1
23.542,-0.839,1
23.625,-0.848,1
23.708,-0.854,1
23.792,-0.857,1
23.875,-0.857,1
23.958,-0.854,1
24.042,-0.848,1
24.125,-0.839,1
24.208,-0.827,1
24.292,-0.812,1
24.375,-0.794,1
24.458,-0.773,1
24.542,-0.749,1
24.625,-0.722,1
24.708,-0.692,1
24.792,-0.659,1
24.875,-0.623,1
24.958,-0.584,1
25.042,-0.542,1
25.125,-0.497,1
25.208,-0.449,1
25.292,-0.398,1
25.375,-0.344,1
25.458,-0.287,1
25.542,-0.227,1
25.625,-0.164,1
25.708,-0.098,1
25.792,-0.029,1
25.875,0.042,1
25.958,0.115,1
26.042,0.19,1
26.125,0.267,1
26.208,0.345,1
26.292,0.424,1
26.375,0.504,1
26.458,0.584,1
26.542,0.664,1
26.625,0.744,1
26.708,0.823,1
26.792,0.901,1
26.875,0.978,1
26.958,1.054,1
27.042,1.128,1
27.125,1.2,1
27.208,1.27,1
27.292,1.338,1
27.375,1.404,1
27.458,1.467,1
27.542,1.528,1
27.625,1.586,1
27.708,1.641,1
27.792,1.693,1
27.875,1.742,1
27.958,1.788,1
28.042,1.83,1
28.125,1.869,1
28.208,1.904,1
28.292,1.936,1
28.375,1.964,1
28.458,1.988,1
28.542,2.009,1
28.625,2.026,1
28.708,2.039,1
28.792,2.048,1
28.875,2.053,1
28.958,2.054,1
29.042,2.051,1
29.125,2.044,1
29.208,2.033,1
29.292,2.018,1
29.375,1.999,1
29.458,1.976,1
29.542,1.949,1
29.625,1.918,1
29.708,1.883,1
29.792,1.844,1
29.875,1.801,1
29.958,1.754,1
30.042,1.703,1
30.125,1.648,1
30.208,1.589,1
30.292,1.526,1
30.375,1.459,1
30.458,1.388,1
30.542,1.313,1
30.625,1.234,1
30.708,1.151,1
30.792,1.064,1
30.875,0.973,1
30.958,0.878,1
31.042,0.779,1
31.125,0.676,1
31.208,0.569,1
31.292,0.458,1
31.375,0.343,1
31.458,0.224,1
31.542,0.101,1
31.625,-0.026,1
31.708,-0.157,1
31.792,-0.292,1
31.875,-0.43,1
31.958,-0.571,1
32.042,-0.715,1
32.125,-0.861,1
32.208,-1.009,1
32.292,-1.159,1
32.375,-1.31,1
32.458,-1.462,1
32.542,-1.615,1
32.625,-1.768,1
32.708,-1.921,1
32.792,-2.074,1
32.875,-2.226,1
32.958,-2.377,1
33.042,-2.527,1
33.125,-2.675,1
33.208,-2.821,1
33.292,-2.965,1
33.375,-3.107,1
33.458,-3.246,1
33.542,-3.382,1
33.625,-3.515,1
33.708,-3.645,1
33.792,-3.771,1
33.875,-3.893,1
33.958,-4.011,1
34.042,-4.125,1
34.125,-4.235,1
34.208,-4.34,1
34.292,-4.44,1
34.375,-4.535,1
34.458,-4.625,1
34.542,-4.71,1
34.625,-4.789,1
34.708,-4.863,1
34.792,-4.931,1
34.875,-4.993,1
34.958,-5.049,1
35.042,-5.099,1
35.125,-5.143,1
35.208,-5.181,1
35.292,-5.212,1
35.375,-5.237,1
35.458,-5.255,1
35.542,-5.267,1
35.625,-5.272,1
35.708,-5.271,1
35.792,-5.263,1
35.875,-5.249,1
35.958,-5.228,1
36.042,-5.201,1
36.125,-5.167,1
36.208,-5.127,1
36.292,-5.08,1
36.375,-5.027,1
36.458,-4.968,1
36.542,-4.903,1
36.625,-4.832,1
36.708,-4.755,1
36.792,-4.672,1
36.875,-4.584,1
36.958,-4.49,1
37.042,-4.391,1
37.125,-4.287,1
37.208,-4.178,1
37.292,-4.065,1
37.375,-3.948,1
37.458,-3.827,1
37.542,-3.702,1
37.625,-3.574,1
37.708,-3.443,1
37.792,-3.309,1
37.875,-3.173,1
37.958,-3.035,1
38.042,-2.895,1
38.125,-2.754,1
38.208,-2.612,1
38.292,-2.469,1
38.375,-2.326,1
38.458,-2.183,1
38.542,-2.04,1
38.625,-1.898,1
38.708,-1.757,1
38.792,-1.617,1
38.875,-1.479,1
38.958,-1.343,1
39.042,-1.209,1
39.125,-1.078,1
39.208,-0.95,1
39.292,-0.825,1
39.375,-0.704,1
39.458,-0.587,1
39.542,-0.474,1
39.625,-0.366,1
39.708,-0.263,1
39.792,-0.165,1
39.875,-0.072,1
39.958,0.016,1
40.042,0.099,1
40.125,0.177,1
40.208,0.25,1
40.292,0.318,1
40.375,0.381,1
40.458,0.439,1
40.542,0.492,1
40.625,0.54,1
40.708,0.583,1
40.792,0.621,1
40.875,0.654,1
40.958,0.682,1
41.042,0.705,1
41.125,0.723,1
41.208,0.736,1
41.292,0.744,1
41.375,0.747,1
41.458,0.745,1
41.542,0.738,1
41.625,0.726,1
41.708,0.709,1
41.792,0.687,1
41.875,0.66,1
41.958,0.628,1
42.042,0.591,1
42.125,0.549,1
42.208,0.502,1
42.292,0.45,1
42.375,0.393,1
42.458,0.331,1
42.542,0.264,1
42.625,0.192,1
42.708,0.115,1
42.792,0.033,1
42.875,-0.054,1
42.958,-0.146,1
43.042,-0.243,1
43.125,-0.344,1
43.208,-0.449,1
43.292,-0.558,1
43.375,-0.67,1
43.458,-0.785,1
43.542,-0.903,1
43.625,-1.023,1
43.708,-1.145,1
43.792,-1.268,1
43.875,-1.392,1
43.958,-1.517,1
44.042,-1.642,1
44.125,-1.767,1
44.208,-1.891,1
44.292,-2.014,1
44.375,-2.136,1
44.458,-2.256,1
44.542,-2.374,1
44.625,-2.489,1
44.708,-2.601,1
44.792,-2.71,1
44.875,-2.815,1
44.958,-2.916,1
45.042,-3.013,1
45.125,-3.105,1
45.208,-3.192,1
45.292,-3.274,1
45.375,-3.351,1
45.458,-3.422,1
45.542,-3.488,1
45.625,-3.548,1
45.708,-3.602,1
45.792,-3.65,1
45.875,-3.692,1
45.958,-3.728,1
46.042,-3.758,1
46.125,-3.782,1
46.208,-3.799,1
46.292,-3.81,1
46.375,-3.815,1
46.458,-3.814,1
46.542,-3.807,1
46.625,-3.794,1
46.708,-3.775,1
46.792,-3.75,1
46.875,-3.719,1
46.958,-3.682,1
47.042,-3.64,1
47.125,-3.592,1
47.208,-3.539,1
47.292,-3.481,1
47.375,-3.418,1
47.458,-3.35,1
47.542,-3.278,1
47.625,-3.202,1
47.708,-3.122,1
47.792,-3.038,1
47.875,-2.951,1
47.958,-2.861,1
48.042,-2.768,1
48.125,-2.673,1
48.208,-2.576,1
48.292,-2.477,1
48.375,-2.376,1
48.458,-2.274,1
48.542,-2.171,1
48.625,-2.067,1
48.708,-1.962,1
48.792,-1.857,1
48.875,-1.752,1
48.958,-1.647,1
49.042,-1.543,1
49.125,-1.44,1
49.208,-1.338,1
49.292,-1.237,1
49.375,-1.138,1
49.458,-1.041,1
49.542,-0.946,1
49.625,-0.854,1
49.708,-0.764,1
49.792,-0.677,1
49.875,-0.593,1
49.958,-0.512,1
50.042,-0.434,1
50.125,-0.36,1
50.208,-0.289,1
50.292,-0.222,1
50.375,-0.159,1
50.458,-0.1,1
50.542,-0.045,1
50.625,0.006,1
50.708,0.053,1
50.792,0.096,1
50.875,0.135,1
50.958,0.17,1
51.042,0.201,1
51.125,0.228,1
51.208,0.251,1
51.292,0.27,1
51.375,0.285,1
51.458,0.296,1
51.542,0.303,1
51.625,0.306,1
51.708,0.305,1
51.792,0.3,1
51.875,0.291,1
51.958,0.278,1
52.042,0.261,1
52.125,0.24,1
52.208,0.215,1
52.292,0.186,1
52.375,0.153,1
52.458,0.116,1
52.542,0.075,1
52.625,0.03,1
52.708,-0.019,1
52.792,-0.072,1
52.875,-0.129,1
52.958,-0.19,1
53.042,-0.254,1
53.125,-0.322,1
53.208,-0.393,1
53.292,-0.467,1
53.375,-0.544,1
53.458,-0.623,1
53.542,-0.704,1
53.625,-0.787,1
53.708,-0.871,1
53.792,-0.956,1
53.875,-1.042,1
53.958,-1.128,1
54.042,-1.214,1
54.125,-1.299,1
54.208,-1.383,1
54.292,-1.466,1
54.375,-1.547,1
54.458,-1.626,1
54.542,-1.703,1
54.625,-1.777,1
54.708,-1.848,1
54.792,-1.916,1
54.875,-1.981,1
54.958,-2.042,1
55.042,-2.099,1
55.125,-2.152,1
55.208,-2.201,1
55.292,-2.245,1
55.375,-2.285,1
55.458,-2.32,1
55.542,-2.35,1
55.625,-2.375,1
55.708,-2.395,1
55.792,-2.41,1
55.875,-2.42,1
55.958,-2.425,1
56.042,-2.425,1
56.125,-2.42,1
56.208,-2.41,1
56.292,-2.395,1
56.375,-2.375,1
56.458,-2.35,1
56.542,-2.32,1
56.625,-2.285,1
56.708,-2.245,1
56.792,-2.201,1
56.875,-2.152,1
56.958,-2.099,1
57.042,-2.042,1
57.125,-1.981,1
57.208,-1.916,1
57.292,-1.848,1
57.375,-1.777,1
57.458,-1.703,1
57.542,-1.626,1
57.625,-1.547,1
57.708,-1.466,1
57.792,-1.383,1
57.875,-1.299,1
57.958,-1.214,1
58.042,-1.128,1
58.125,-1.042,1
58.208,-0.956,1
58.292,-0.871,1
58.375,-0.787,1
58.458,-0.704,1
58.542,-0.623,1
58.625,-0.544,1
58.708,-0.467,1
58.792,-0.393,1
58.875,-0.322,1
58.958,-0.254,1
59.042,-0.19,1
59.125,-0.129,1
59.208,-0.072,1
59.292,-0.019,1
59.375,0.03,1
59.458,0.075,1
59.542,0.116,1
59.625,0.153,1
59.708,0.186,1
59.792,0.215,1
59.875,0.24,1
59.958,0.261,1
60.042,0.278,1
60.125,0.291,1
60.208,0.3,1
60.292,0.305,1
60.375,0.306,1
60.458,0.303,1
60.542,0.296,1
60.625,0.285,1
60.708,0.27,1
60.792,0.251,1
60.875,0.228,1
60.958,0.201,1
61.042,0.17,1
61.125,0.135,1
61.208,0.096,1
61.292,0.053,1
61.375,0.006,1
61.458,-0.045,1
61.542,-0.1,1
61.625,-0.159,1
61.708,-0.222,1
61.792,-0.289,1
61.875,-0.36,1
61.958,-0.434,1
62.042,-0.512,1
62.125,-0.593,1
62.208,-0.677,1
62.292,-0.764,1
62.375,-0.854,1
62.458,-0.946,1
62.542,-1.041,1
62.625,-1.138,1
62.708,-1.237,1
62.792,-1.338,1
62.875,-1.44,1
62.958,-1.543,1
63.042,-1.647,1
63.125,-1.752,1
63.208,-1.857,1
63.292,-1.962,1
63.375,-2.067,1
63.458,-2.171,1
63.542,-2.274,1
63.625,-2.376,1
63.708,-2.477,1
63.792,-2.576,1
63.875,-2.673,1
63.958,-2.768,1
64.042,-2.861,1
64.125,-2.951,1
64.208,-3.038,1
64.292,-3.122,1
64.375,-3.202,1
64.458,-3.278,1
64.542,-3.35,1
64.625,-3.418,1
64.708,-3.481,1
64.792,-3.539,1
64.875,-3.592,1
64.958,-3.64,1
65.042,-3.682,1
65.125,-3.719,1
65.208,-3.75,1
65.292,-3.775,1
65.375,-3.794,1
65.458,-3.807,1
65.542,-3.814,1
65.625,-3.815,1
65.708,-3.81,1
65.792,-3.799,1
65.875,-3.782,1
65.958,-3.758,1
66.042,-3.728,1
66.125,-3.692,1
66.208,-3.65,1
66.292,-3.602,1
66.375,-3.548,1
66.458,-3.488,1
66.542,-3.422,1
66.625,-3.351,1
66.708,-3.274,1
66.792,-3.192,1
66.875,-3.105,1
66.958,-3.013,1
67.042,-2.916,1
67.125,-2.815,1
67.208,-2.71,1
67.292,-2.601,1
67.375,-2.489,1
67.458,-2.374,1
67.542,-2.256,1
67.625,-2.136,1
67.708,-2.014,1
67.792,-1.891,1
67.875,-1.767,1
67.958,-1.642,1
68.042,-1.517,1
68.125,-1.392,1
68.208,-1.268,1
68.292,-1.145,1
68.375,-1.023,1
68.458,-0.903,1
68.542,-0.785,1
68.625,-0.67,1
68.708,-0.558,1
68.792,-0.449,1
68.875,-0.344,1
68.958,-0.243,1
69.042,-0.146,1
69.125,-0.054,1
69.208,0.033,1
69.292,0.115,1
69.375,0.192,1
69.458,0.264,1
69.542,0.331,1
69.625,0.393,1
69.708,0.45,1
69.792,0.502,1
69.875,0.549,1
69.958,0.591,1
70.042,0.628,1
70.125,0.66,1
70.208,0.687,1
70.292,0.709,1
70.375,0.726,1
70.458,0.738,1
70.542,0.745,1
70.625,0.747,1
70.708,0.744,1
70.792,0.736,1
70.875,0.723,1
70.958,0.705,1
71.042,0.682,1
71.125,0.654,1
71.208,0.621,1
71.292,0.583,1
71.375,0.54,1
71.458,0.492,1
71.542,0.439,1
71.625,0.381,1
71.708,0.318,1
71.792,0.25,1
71.875,0.177,1
71.958,0.099,1
72.042,0.016,1
72.125,-0.072,1
72.208,-0.165,1
72.292,-0.263,1
72.375,-0.366,1
72.458,-0.474,1
72.542,-0.587,1
72.625,-0.704,1
72.708,-0.825,1
72.792,-0.95,1
72.875,-1.078,1
72.958,-1.209,1
73.042,-1.343,1
73.125,-1.479,1
73.208,-1.617,1
73.292,-1.757,1
73.375,-1.898,1
73.458,-2.04,1
73.542,-2.183,1
73.625,-2.326,1
73.708,-2.469,1
73.792,-2.612,1
73.875,-2.754,1
73.958,-2.895,1
74.042,-3.035,1
74.125,-3.173,1
74.208,-3.309,1
74.292,-3.443,1
74.375,-3.574,1
74.458,-3.702,1
74.542,-3.827,1
74.625,-3.948,1
74.708,-4.065,1
74.792,-4.178,1
74.875,-4.287,1
74.958,-4.391,1
75.042,-4.49,1
75.125,-4.584,1
75.208,-4.672,1
75.292,-4.755,1
75.375,-4.832,1
75.458,-4.903,1
75.542,-4.968,1
75.625,-5.027,1
75.708,-5.08,1
75.792,-5.127,1
75.875,-5.167,1
75.958,-5.201,1
76.042,-5.228,1
76.125,-5.249,1
76.208,-5.263,1
76.292,-5.271,1
76.375,-5.272,1
76.458,-5.267,1
76.542,-5.255,1
76.625,-5.237,1
76.708,-5.212,1
76.792,-5.181,1
76.875,-5.143,1
76.958,-5.099,1
77.042,-5.049,1
77.125,-4.993,1
77.208,-4.931,1
77.292,-4.863,1
77.375,-4.789,1
77.458,-4.71,1
77.542,-4.625,1
77.625,-4.535,1
77.708,-4.44,1
77.792,-4.34,1
77.875,-4.235,1
77.958,-4.125,1
78.042,-4.011,1
78.125,-3.893,1
78.208,-3.771,1
78.292,-3.645,1
78.375,-3.515,1
78.458,-3.382,1
78.542,-3.246,1
78.625,-3.107,1
78.708,-2.965,1
78.792,-2.821,1
78.875,-2.675,1
78.958,-2.527,1
79.042,-2.377,1
79.125,-2.226,1
79.208,-2.074,1
79.292,-1.921,1
79.375,-1.768,1
79.458,-1.615,1
79.542,-1.462,1
79.625,-1.31,1
79.708,-1.159,1
79.792,-1.009,1
79.875,-0.861,1
79.958,-0.715,1
80.042,-0.571,1
80.125,-0.43,1
80.208,-0.292,1
80.292,-0.157,1
80.375,-0.026,1
80.458,0.101,1
80.542,0.224,1
80.625,0.343,1
80.708,0.458,1
80.792,0.569,1
80.875,0.676,1
80.958,0.779,1
81.042,0.878,1
81.125,0.973,1
81.208,1.064,1
81.292,1.151,1
81.375,1.234,1
81.458,1.313,1
81.542,1.388,1
81.625,1.459,1
81.708,1.526,1
81.792,1.589,1
81.875,1.648,1
81.958,1.703,1
82.042,1.754,1
82.125,1.801,1
82.208,1.844,1
82.292,1.883,1
82.375,1.918,1
82.458,1.949,1
82.542,1.976,1
82.625,1.999,1
82.708,2.018,1
82.792,2.033,1
82.875,2.044,1
82.958,2.051,1
83.042,2.054,1
83.125,2.053,1
83.208,2.048,1
83.292,2.039,1
83.375,2.026,1
83.458,2.009,1
83.542,1.988,1
83.625,1.964,1
83.708,1.936,1
83.792,1.904,1
83.875,1.869,1
83.958,1.83,1
84.042,1.788,1
84.125,1.742,1
84.208,1.693,1
84.292,1.641,1
84.375,1.586,1
84.458,1.528,1
84.542,1.467,1
84.625,1.404,1
84.708,1.338,1
84.792,1.27,1
84.875,1.2,1
84.958,1.128,1
85.042,1.054,1
85.125,0.978,1
85.208,0.901,1
85.292,0.823,1
85.375,0.744,1
85.458,0.664,1
85.542,0.584,1
85.625,0.504,1
85.708,0.424,1
85.792,0.345,1
85.875,0.267,1
85.958,0.19,1
86.042,0.115,1
86.125,0.042,1
86.208,-0.029,1
86.292,-0.098,1
86.375,-0.164,1
86.458,-0.227,1
86.542,-0.287,1
86.625,-0.344,1
86.708,-0.398,1
86.792,-0.449,1
86.875,-0.497,1
86.958,-0.542,1
87.042,-0.584,1
87.125,-0.623,1
87.208,-0.659,1
87.292,-0.692,1
87.375,-0.722,1
87.458,-0.749,1
87.542,-0.773,1
87.625,-0.794,1
87.708,-0.812,1
87.792,-0.827,1
87.875,-0.839,1
87.958,-0.848,1
88.042,-0.854,1
88.125,-0.857,1
88.208,-0.857,1
88.292,-0.854,1
88.375,-0.848,1
88.458,-0.839,1
88.542,-0.827,1
88.625,-0.813,1
88.708,-0.796,1
88.792,-0.776,1
88.875,-0.754,1
88.958,-0.729,1
89.042,-0.702,1
89.125,-0.672,1
89.208,-0.64,1
89.292,-0.606,1
89.375,-0.57,1
89.458,-0.532,1
89.542,-0.492,1
89.625,-0.451,1
89.708,-0.409,1
89.792,-0.366,1
89.875,-0.322,1
89.958,-0.278,1
90.042,-0.234,1
90.125,-0.19,1
90.208,-0.146,1
90.292,-0.103,1
90.375,-0.061,1
90.458,-0.02,1
90.542,0.019,1
90.625,0.056,1
90.708,0.091,1
90.792,0.124,1
90.875,0.155,1
90.958,0.184,1
91.042,0.211,1
91.125,0.236,1
91.208,0.259,1
91.292,0.28,1
91.375,0.299,1
91.458,0.316,1
91.542,0.331,1
91.625,0.344,1
91.708,0.355,1
91.792,0.364,1
91.875,0.371,1
91.958,0.376,1
92.042,0.379,1
92.125,0.38,1
92.208,0.379,1
92.292,0.376,1
92.375,0.371,1
92.458,0.364,1
92.542,0.355,1
92.625,0.344,1
92.708,0.331,1
92.792,0.316,1
92.875,0.3,1
92.958,0.282,1
93.042,0.262,1
93.125,0.241,1
93.208,0.218,1
93.292,0.194,1
93.375,0.168,1
93.458,0.141,1
93.542,0.113,1
93.625,0.084,1
93.708,0.054,1
93.792,0.023,1
93.875,-0.009,1
93.958,-0.041,1
94.042,-0.074,1
94.125,-0.107,1
94.208,-0.14,1
94.292,-0.173,1
94.375,-0.206,1
94.458,-0.238,1
94.542,-0.269,1
94.625,-0.299,1
94.708,-0.328,1
94.792,-0.356,1
94.875,-0.382,1
94.958,-0.407,1
95.042,-0.43,1
95.125,-0.451,1
95.208,-0.47,1
95.292,-0.487,1
95.375,-0.502,1
95.458,-0.515,1
95.542,-0.526,1
95.625,-0.534,1
95.708,-0.54,1
95.792,-0.543,1
95.875,-0.544,1
95.958,-0.542,1
96.042,-0.538,1
96.125,-0.531,1
96.208,-0.522,1
96.292,-0.51,1
96.375,-0.495,1
96.458,-0.478,1
96.542,-0.458,1
96.625,-0.436,1
96.708,-0.411,1
96.792,-0.384,1
96.875,-0.355,1
96.958,-0.324,1
97.042,-0.291,1
97.125,-0.256,1
97.208,-0.22,1
97.292,-0.183,1
97.375,-0.146,1
97.458,-0.109,1
97.542,-0.072,1
97.625,-0.036,1
97.708,0,1
97.792,0.035,1
97.875,0.068,1
97.958,0.1,1
98.042,0.13,1
98.125,0.158,1
98.208,0.184,1
98.292,0.208,1
98.375,0.23,1
98.458,0.25,1
98.542,0.267,1
98.625,0.282,1
98.708,0.295,1
98.792,0.305,1
98.875,0.313,1
98.958,0.318,1
99.042,0.321,1
99.125,0.321,1
99.208,0.319,1
99.292,0.315,1
99.375,0.308,1
99.458,0.299,1
99.542,0.287,1
99.625,0.273,1
99.708,0.257,1
99.792,0.239,1
99.875,0.219,1
99.958,0.197,1
100.042,0.173,1
100.125,0.147,1
100.208,0.12,1
100.292,0.092,1
100.375,0.063,1
100.458,0.033,1
100.542,0.002,1
100.625,-0.029,1
100.708,-0.06,1
100.792,-0.09,1
100.875,-0.119,1
100.958,-0.147,1
101.042,-0.173,1
101.125,-0.197,1
101.208,-0.219,1
101.292,-0.239,1
101.375,-0.257,1
101.458,-0.273,1
101.542,-0.287,1
101.625,-0.299,1
101.708,-0.308,1
101.792,-0.315,1
101.875,-0.319,1
101.958,-0.321,1
102.042,-0.321,1
102.125,-0.318,1
102.208,-0.313,1
102.292,-0.305,1
102.375,-0.295,1
102.458,-0.282,1
102.542,-0.267,1
102.625,-0.25,1
102.708,-0.23,1
102.792,-0.208,1
102.875,-0.184,1
102.958,-0.158,1
103.042,-0.13,1
103.125,-0.1,1
103.208,-0.068,1
103.292,-0.035,1
103.375,0,1
103.458,0.036,1
103.542,0.072,1
103.625,0.109,1
103.708,0.146,1
103.792,0.183,1
103.875,0.22,1
103.958,0.256,1
104.042,0.291,1
104.125,0.324,1
104.208,0.355,1
104.292,0.384,1
104.375,0.411,1
104.458,0.436,1
104.542,0.458,1
104.625,0.478,1
104.708,0.495,1
104.792,0.51,1
104.875,0.522,1
104.958,0.531,1
105.042,0.538,1
105.125,0.542,1
105.208,0.543,1
105.292,0.542,1
105.375,0.538,1
105.458,0.531,1
105.542,0.522,1
105.625,0.51,1
105.708,0.495,1
105.792,0.478,1
105.875,0.458,1
105.958,0.436,1
106.042,0.411,1
106.125,0.384,1
106.208,0.355,1
106.292,0.324,1
106.375,0.291,1
106.458,0.256,1
106.542,0.22,1
106.625,0.183,1
106.708,0.146,1
106.792,0.109,1
106.875,0.072,1
106.958,0.036,1
107.042,0,1
107.125,-0.035,1
107.208,-0.072,1
107.292,-0.109,1
107.375,-0.146,1
107.458,-0.183,1
107.542,-0.22,1
107.625,-0.256,1
107.708,-0.291,1
107.792,-0.324,1
107.875,-0.355,1
107.958,-0.384,1
108.042,-0.411,1
108.125,-0.436,1
108.208,-0.458,1
108.292,-0.478,1
108.375,-0.495,1
108.458,-0.51,1
108.542,-0.522,1
108.625,-0.531,1
108.708,-0.538,1
108.792,-0.542,1
108.875,-0.543,1
